Symbol,action,shares,price,commission,date
IPHS,buy,1,1,1,10/22/2018
IOSP,buy,1,1,1,10/22/2018
INNT,buy,1,1,1,10/22/2018
ISSC,buy,1,1,1,10/22/2018
INVA,buy,1,1,1,10/22/2018
INGN,buy,1,1,1,10/22/2018
INOV,buy,1,1,1,10/22/2018
INO,buy,1,1,1,10/22/2018
INPX,buy,1,1,1,10/22/2018
INSG,buy,1,1,1,10/22/2018
NSIT,buy,1,1,1,10/22/2018
ISIG,buy,1,1,1,10/22/2018
INSM,buy,1,1,1,10/22/2018
INSE,buy,1,1,1,10/22/2018
IIIN,buy,1,1,1,10/22/2018
PODD,buy,1,1,1,10/22/2018
INSY,buy,1,1,1,10/22/2018
NTEC,buy,1,1,1,10/22/2018
IART,buy,1,1,1,10/22/2018
IDTI,buy,1,1,1,10/22/2018
IMTE,buy,1,1,1,10/22/2018
INTC,buy,1,1,1,10/22/2018
NTLA,buy,1,1,1,10/22/2018
IPCI,buy,1,1,1,10/22/2018
IPAR,buy,1,1,1,10/22/2018
ICPT,buy,1,1,1,10/22/2018
IDCC,buy,1,1,1,10/22/2018
TILE,buy,1,1,1,10/22/2018
LINK,buy,1,1,1,10/22/2018
IMI,buy,1,1,1,10/22/2018
INAP,buy,1,1,1,10/22/2018
IBOC,buy,1,1,1,10/22/2018
IMXI,buy,1,1,1,10/22/2018
IMXIW,buy,1,1,1,10/22/2018
ISCA,buy,1,1,1,10/22/2018
IGLD,buy,1,1,1,10/22/2018
IIJI,buy,1,1,1,10/22/2018
IDXG,buy,1,1,1,10/22/2018
XENT,buy,1,1,1,10/22/2018
INTX,buy,1,1,1,10/22/2018
IVAC,buy,1,1,1,10/22/2018
INTL,buy,1,1,1,10/22/2018
ITCI,buy,1,1,1,10/22/2018
XON,buy,1,1,1,10/22/2018
IIN,buy,1,1,1,10/22/2018
INTU,buy,1,1,1,10/22/2018
ISRG,buy,1,1,1,10/22/2018
PLW,buy,1,1,1,10/22/2018
ADRA,buy,1,1,1,10/22/2018
ADRD,buy,1,1,1,10/22/2018
ADRE,buy,1,1,1,10/22/2018
ADRU,buy,1,1,1,10/22/2018
PKW,buy,1,1,1,10/22/2018
PFM,buy,1,1,1,10/22/2018
PYZ,buy,1,1,1,10/22/2018
PEZ,buy,1,1,1,10/22/2018
PSL,buy,1,1,1,10/22/2018
PIZ,buy,1,1,1,10/22/2018
PIE,buy,1,1,1,10/22/2018
PXI,buy,1,1,1,10/22/2018
PFI,buy,1,1,1,10/22/2018
PTH,buy,1,1,1,10/22/2018
PRN,buy,1,1,1,10/22/2018
DWLV,buy,1,1,1,10/22/2018
PDP,buy,1,1,1,10/22/2018
DWAQ,buy,1,1,1,10/22/2018
DWAS,buy,1,1,1,10/22/2018
DWIN,buy,1,1,1,10/22/2018
DWTR,buy,1,1,1,10/22/2018
PTF,buy,1,1,1,10/22/2018
PUI,buy,1,1,1,10/22/2018
IDLB,buy,1,1,1,10/22/2018
PRFZ,buy,1,1,1,10/22/2018
PAGG,buy,1,1,1,10/22/2018
PSAU,buy,1,1,1,10/22/2018
PIO,buy,1,1,1,10/22/2018
PGJ,buy,1,1,1,10/22/2018
PEY,buy,1,1,1,10/22/2018
IPKW,buy,1,1,1,10/22/2018
PID,buy,1,1,1,10/22/2018
KBWB,buy,1,1,1,10/22/2018
KBWD,buy,1,1,1,10/22/2018
KBWY,buy,1,1,1,10/22/2018
KBWP,buy,1,1,1,10/22/2018
KBWR,buy,1,1,1,10/22/2018
LDRI,buy,1,1,1,10/22/2018
LALT,buy,1,1,1,10/22/2018
PNQI,buy,1,1,1,10/22/2018
PDBC,buy,1,1,1,10/22/2018
QQQ,buy,1,1,1,10/22/2018
USLB,buy,1,1,1,10/22/2018
PSCD,buy,1,1,1,10/22/2018
PSCC,buy,1,1,1,10/22/2018
PSCE,buy,1,1,1,10/22/2018
PSCF,buy,1,1,1,10/22/2018
PSCH,buy,1,1,1,10/22/2018
PSCI,buy,1,1,1,10/22/2018
PSCT,buy,1,1,1,10/22/2018
PSCM,buy,1,1,1,10/22/2018
PSCU,buy,1,1,1,10/22/2018
ISDX,buy,1,1,1,10/22/2018
ISDS,buy,1,1,1,10/22/2018
ISEM,buy,1,1,1,10/22/2018
IUS,buy,1,1,1,10/22/2018
IUSS,buy,1,1,1,10/22/2018
VRIG,buy,1,1,1,10/22/2018
PHO,buy,1,1,1,10/22/2018
ISTR,buy,1,1,1,10/22/2018
ISBC,buy,1,1,1,10/22/2018
ITIC,buy,1,1,1,10/22/2018
NVIV,buy,1,1,1,10/22/2018
IVTY,buy,1,1,1,10/22/2018
IONS,buy,1,1,1,10/22/2018
IOVA,buy,1,1,1,10/22/2018
IPAS,buy,1,1,1,10/22/2018
IPGP,buy,1,1,1,10/22/2018
IPIC,buy,1,1,1,10/22/2018
CLRG,buy,1,1,1,10/22/2018
CSML,buy,1,1,1,10/22/2018
IQ,buy,1,1,1,10/22/2018
IRMD,buy,1,1,1,10/22/2018
IRTC,buy,1,1,1,10/22/2018
IRIX,buy,1,1,1,10/22/2018
IRDM,buy,1,1,1,10/22/2018
IRDMB,buy,1,1,1,10/22/2018
IRBT,buy,1,1,1,10/22/2018
IRWD,buy,1,1,1,10/22/2018
IRCP,buy,1,1,1,10/22/2018
SLQD,buy,1,1,1,10/22/2018
ISHG,buy,1,1,1,10/22/2018
SHY,buy,1,1,1,10/22/2018
TLT,buy,1,1,1,10/22/2018
IEI,buy,1,1,1,10/22/2018
IEF,buy,1,1,1,10/22/2018
AIA,buy,1,1,1,10/22/2018
USIG,buy,1,1,1,10/22/2018
COMT,buy,1,1,1,10/22/2018
ISTB,buy,1,1,1,10/22/2018
IXUS,buy,1,1,1,10/22/2018
IUSG,buy,1,1,1,10/22/2018
IUSV,buy,1,1,1,10/22/2018
IUSB,buy,1,1,1,10/22/2018
HEWG,buy,1,1,1,10/22/2018
SUSB,buy,1,1,1,10/22/2018
ESGD,buy,1,1,1,10/22/2018
ESGE,buy,1,1,1,10/22/2018
ESGU,buy,1,1,1,10/22/2018
SUSC,buy,1,1,1,10/22/2018
XT,buy,1,1,1,10/22/2018
FALN,buy,1,1,1,10/22/2018
IFEU,buy,1,1,1,10/22/2018
IFGL,buy,1,1,1,10/22/2018
IGF,buy,1,1,1,10/22/2018
GNMA,buy,1,1,1,10/22/2018
HYXE,buy,1,1,1,10/22/2018
IGIB,buy,1,1,1,10/22/2018
IGOV,buy,1,1,1,10/22/2018
EMB,buy,1,1,1,10/22/2018
MBB,buy,1,1,1,10/22/2018
JKI,buy,1,1,1,10/22/2018
ACWX,buy,1,1,1,10/22/2018
ACWI,buy,1,1,1,10/22/2018
AAXJ,buy,1,1,1,10/22/2018
EWZS,buy,1,1,1,10/22/2018
MCHI,buy,1,1,1,10/22/2018
SCZ,buy,1,1,1,10/22/2018
EEMA,buy,1,1,1,10/22/2018
EMXC,buy,1,1,1,10/22/2018
EUFN,buy,1,1,1,10/22/2018
IEUS,buy,1,1,1,10/22/2018
RING,buy,1,1,1,10/22/2018
SDG,buy,1,1,1,10/22/2018
ENZL,buy,1,1,1,10/22/2018
QAT,buy,1,1,1,10/22/2018
TUR,buy,1,1,1,10/22/2018
UAE,buy,1,1,1,10/22/2018
IBB,buy,1,1,1,10/22/2018
SOXX,buy,1,1,1,10/22/2018
AMCA,buy,1,1,1,10/22/2018
EMIF,buy,1,1,1,10/22/2018
ICLN,buy,1,1,1,10/22/2018
WOOD,buy,1,1,1,10/22/2018
INDY,buy,1,1,1,10/22/2018
IJT,buy,1,1,1,10/22/2018
DVY,buy,1,1,1,10/22/2018
SHV,buy,1,1,1,10/22/2018
IGSB,buy,1,1,1,10/22/2018
PFF,buy,1,1,1,10/22/2018
ISRL,buy,1,1,1,10/22/2018
ITI,buy,1,1,1,10/22/2018
ITRM,buy,1,1,1,10/22/2018
ITRI,buy,1,1,1,10/22/2018
ITRN,buy,1,1,1,10/22/2018
IVENC,buy,1,1,1,10/22/2018
IVFGC,buy,1,1,1,10/22/2018
IVFVC,buy,1,1,1,10/22/2018
IZEA,buy,1,1,1,10/22/2018
JJSF,buy,1,1,1,10/22/2018
MAYS,buy,1,1,1,10/22/2018
JBHT,buy,1,1,1,10/22/2018
JCOM,buy,1,1,1,10/22/2018
JKHY,buy,1,1,1,10/22/2018
JACK,buy,1,1,1,10/22/2018
JAGX,buy,1,1,1,10/22/2018
JAKK,buy,1,1,1,10/22/2018
JRVR,buy,1,1,1,10/22/2018
JSML,buy,1,1,1,10/22/2018
JSMD,buy,1,1,1,10/22/2018
JASN,buy,1,1,1,10/22/2018
JASNW,buy,1,1,1,10/22/2018
JAZZ,buy,1,1,1,10/22/2018
JD,buy,1,1,1,10/22/2018
JSYN,buy,1,1,1,10/22/2018
JSYNR,buy,1,1,1,10/22/2018
JSYNU,buy,1,1,1,10/22/2018
JSYNW,buy,1,1,1,10/22/2018
JRSH,buy,1,1,1,10/22/2018
JBLU,buy,1,1,1,10/22/2018
JTPY,buy,1,1,1,10/22/2018
JCTCF,buy,1,1,1,10/22/2018
JMU,buy,1,1,1,10/22/2018
JBSS,buy,1,1,1,10/22/2018
JOUT,buy,1,1,1,10/22/2018
JNCE,buy,1,1,1,10/22/2018
KTWO,buy,1,1,1,10/22/2018
KALU,buy,1,1,1,10/22/2018
KALA,buy,1,1,1,10/22/2018
KALV,buy,1,1,1,10/22/2018
KMDA,buy,1,1,1,10/22/2018
KNDI,buy,1,1,1,10/22/2018
KPTI,buy,1,1,1,10/22/2018
KAAC,buy,1,1,1,10/22/2018
KAACU,buy,1,1,1,10/22/2018
KAACW,buy,1,1,1,10/22/2018
KZIA,buy,1,1,1,10/22/2018
KBLM,buy,1,1,1,10/22/2018
KBLMR,buy,1,1,1,10/22/2018
KBLMU,buy,1,1,1,10/22/2018
KBLMW,buy,1,1,1,10/22/2018
KBSF,buy,1,1,1,10/22/2018
KCAP,buy,1,1,1,10/22/2018
KCAPL,buy,1,1,1,10/22/2018
KRNY,buy,1,1,1,10/22/2018
KELYA,buy,1,1,1,10/22/2018
KELYB,buy,1,1,1,10/22/2018
KMPH,buy,1,1,1,10/22/2018
KFFB,buy,1,1,1,10/22/2018
KERX,buy,1,1,1,10/22/2018
KEQU,buy,1,1,1,10/22/2018
KTCC,buy,1,1,1,10/22/2018
KZR,buy,1,1,1,10/22/2018
KFRC,buy,1,1,1,10/22/2018
KE,buy,1,1,1,10/22/2018
KBAL,buy,1,1,1,10/22/2018
KIN,buy,1,1,1,10/22/2018
KGJI,buy,1,1,1,10/22/2018
KINS,buy,1,1,1,10/22/2018
KNSA,buy,1,1,1,10/22/2018
KNSL,buy,1,1,1,10/22/2018
KIRK,buy,1,1,1,10/22/2018
KTOV,buy,1,1,1,10/22/2018
KTOVW,buy,1,1,1,10/22/2018
KLAC,buy,1,1,1,10/22/2018
KLXE,buy,1,1,1,10/22/2018
KOD,buy,1,1,1,10/22/2018
KONA,buy,1,1,1,10/22/2018
KOPN,buy,1,1,1,10/22/2018
KRNT,buy,1,1,1,10/22/2018
KOSS,buy,1,1,1,10/22/2018
KWEB,buy,1,1,1,10/22/2018
KTOS,buy,1,1,1,10/22/2018
KRYS,buy,1,1,1,10/22/2018
KLIC,buy,1,1,1,10/22/2018
KURA,buy,1,1,1,10/22/2018
KVHI,buy,1,1,1,10/22/2018
FSTR,buy,1,1,1,10/22/2018
LJPC,buy,1,1,1,10/22/2018
LSBK,buy,1,1,1,10/22/2018
LBAI,buy,1,1,1,10/22/2018
LKFN,buy,1,1,1,10/22/2018
LAKE,buy,1,1,1,10/22/2018
LRCX,buy,1,1,1,10/22/2018
LAMR,buy,1,1,1,10/22/2018
LANC,buy,1,1,1,10/22/2018
LCA,buy,1,1,1,10/22/2018
LCAHU,buy,1,1,1,10/22/2018
LCAHW,buy,1,1,1,10/22/2018
LNDC,buy,1,1,1,10/22/2018
LARK,buy,1,1,1,10/22/2018
LMRK,buy,1,1,1,10/22/2018
LMRKN,buy,1,1,1,10/22/2018
LMRKO,buy,1,1,1,10/22/2018
LMRKP,buy,1,1,1,10/22/2018
LE,buy,1,1,1,10/22/2018
LSTR,buy,1,1,1,10/22/2018
LNTH,buy,1,1,1,10/22/2018
LTRX,buy,1,1,1,10/22/2018
LSCC,buy,1,1,1,10/22/2018
LAUR,buy,1,1,1,10/22/2018
LAWS,buy,1,1,1,10/22/2018
LAZY,buy,1,1,1,10/22/2018
LCNB,buy,1,1,1,10/22/2018
LPTX,buy,1,1,1,10/22/2018
LGCY,buy,1,1,1,10/22/2018
LTXB,buy,1,1,1,10/22/2018
DDBI,buy,1,1,1,10/22/2018
EDBI,buy,1,1,1,10/22/2018
INFR,buy,1,1,1,10/22/2018
LVHD,buy,1,1,1,10/22/2018
SQLV,buy,1,1,1,10/22/2018
UDBI,buy,1,1,1,10/22/2018
LACQ,buy,1,1,1,10/22/2018
LACQU,buy,1,1,1,10/22/2018
LACQW,buy,1,1,1,10/22/2018
LMAT,buy,1,1,1,10/22/2018
TREE,buy,1,1,1,10/22/2018
LEVL,buy,1,1,1,10/22/2018
LXRX,buy,1,1,1,10/22/2018
LX,buy,1,1,1,10/22/2018
LFAC,buy,1,1,1,10/22/2018
LFACU,buy,1,1,1,10/22/2018
LFACW,buy,1,1,1,10/22/2018
LGIH,buy,1,1,1,10/22/2018
LHCG,buy,1,1,1,10/22/2018
LLIT,buy,1,1,1,10/22/2018
LBRDA,buy,1,1,1,10/22/2018
LBRDK,buy,1,1,1,10/22/2018
LEXEA,buy,1,1,1,10/22/2018
LEXEB,buy,1,1,1,10/22/2018
LBTYA,buy,1,1,1,10/22/2018
LBTYB,buy,1,1,1,10/22/2018
LBTYK,buy,1,1,1,10/22/2018
LILA,buy,1,1,1,10/22/2018
LILAK,buy,1,1,1,10/22/2018
BATRA,buy,1,1,1,10/22/2018
BATRK,buy,1,1,1,10/22/2018
FWONA,buy,1,1,1,10/22/2018
FWONK,buy,1,1,1,10/22/2018
LSXMA,buy,1,1,1,10/22/2018
LSXMB,buy,1,1,1,10/22/2018
LSXMK,buy,1,1,1,10/22/2018
LTRPA,buy,1,1,1,10/22/2018
LTRPB,buy,1,1,1,10/22/2018
LPNT,buy,1,1,1,10/22/2018
LCUT,buy,1,1,1,10/22/2018
LFVN,buy,1,1,1,10/22/2018
LWAY,buy,1,1,1,10/22/2018
LGND,buy,1,1,1,10/22/2018
LTBR,buy,1,1,1,10/22/2018
LPTH,buy,1,1,1,10/22/2018
LLEX,buy,1,1,1,10/22/2018
LMB,buy,1,1,1,10/22/2018
LLNW,buy,1,1,1,10/22/2018
LMST,buy,1,1,1,10/22/2018
LMNR,buy,1,1,1,10/22/2018
LINC,buy,1,1,1,10/22/2018
LECO,buy,1,1,1,10/22/2018
LIND,buy,1,1,1,10/22/2018
LINDW,buy,1,1,1,10/22/2018
LPCN,buy,1,1,1,10/22/2018
YVR,buy,1,1,1,10/22/2018
LQDA,buy,1,1,1,10/22/2018
LQDT,buy,1,1,1,10/22/2018
LFUS,buy,1,1,1,10/22/2018
LIVN,buy,1,1,1,10/22/2018
LOB,buy,1,1,1,10/22/2018
LIVE,buy,1,1,1,10/22/2018
LPSN,buy,1,1,1,10/22/2018
LIVX,buy,1,1,1,10/22/2018
LKQ,buy,1,1,1,10/22/2018
LMFA,buy,1,1,1,10/22/2018
LMFAW,buy,1,1,1,10/22/2018
LOGC,buy,1,1,1,10/22/2018
LOGI,buy,1,1,1,10/22/2018
LOGM,buy,1,1,1,10/22/2018
CNCR,buy,1,1,1,10/22/2018
CHNA,buy,1,1,1,10/22/2018
LONE,buy,1,1,1,10/22/2018
LOAC,buy,1,1,1,10/22/2018
LOACR,buy,1,1,1,10/22/2018
LOACU,buy,1,1,1,10/22/2018
LOACW,buy,1,1,1,10/22/2018
LOOP,buy,1,1,1,10/22/2018
LORL,buy,1,1,1,10/22/2018
LOXO,buy,1,1,1,10/22/2018
LPLA,buy,1,1,1,10/22/2018
LRAD,buy,1,1,1,10/22/2018
LYTS,buy,1,1,1,10/22/2018
LULU,buy,1,1,1,10/22/2018
LITE,buy,1,1,1,10/22/2018
LMNX,buy,1,1,1,10/22/2018
LUNA,buy,1,1,1,10/22/2018
LBC,buy,1,1,1,10/22/2018
MBTF,buy,1,1,1,10/22/2018
MCBC,buy,1,1,1,10/22/2018
MFNC,buy,1,1,1,10/22/2018
MTSI,buy,1,1,1,10/22/2018
MGNX,buy,1,1,1,10/22/2018
MDGL,buy,1,1,1,10/22/2018
MAGS,buy,1,1,1,10/22/2018
MGLN,buy,1,1,1,10/22/2018
MGTA,buy,1,1,1,10/22/2018
MGIC,buy,1,1,1,10/22/2018
CALL,buy,1,1,1,10/22/2018
MNGA,buy,1,1,1,10/22/2018
MGYR,buy,1,1,1,10/22/2018
MHLD,buy,1,1,1,10/22/2018
MMYT,buy,1,1,1,10/22/2018
MBUU,buy,1,1,1,10/22/2018
MLVF,buy,1,1,1,10/22/2018
MAMS,buy,1,1,1,10/22/2018
TUSK,buy,1,1,1,10/22/2018
RPIBC,buy,1,1,1,10/22/2018
MANH,buy,1,1,1,10/22/2018
LOAN,buy,1,1,1,10/22/2018
MNTX,buy,1,1,1,10/22/2018
MTEX,buy,1,1,1,10/22/2018
MNKD,buy,1,1,1,10/22/2018
MANT,buy,1,1,1,10/22/2018
MARA,buy,1,1,1,10/22/2018
MCHX,buy,1,1,1,10/22/2018
MRIN,buy,1,1,1,10/22/2018
MARPS,buy,1,1,1,10/22/2018
MRNS,buy,1,1,1,10/22/2018
MRKR,buy,1,1,1,10/22/2018
MKTX,buy,1,1,1,10/22/2018
MRLN,buy,1,1,1,10/22/2018
MAR,buy,1,1,1,10/22/2018
MBII,buy,1,1,1,10/22/2018
MRTN,buy,1,1,1,10/22/2018
MMLP,buy,1,1,1,10/22/2018
MRVL,buy,1,1,1,10/22/2018
MASI,buy,1,1,1,10/22/2018
MTCH,buy,1,1,1,10/22/2018
MTLS,buy,1,1,1,10/22/2018
MPAC,buy,1,1,1,10/22/2018
MPACU,buy,1,1,1,10/22/2018
MPACW,buy,1,1,1,10/22/2018
MTRX,buy,1,1,1,10/22/2018
MAT,buy,1,1,1,10/22/2018
MATW,buy,1,1,1,10/22/2018
MXIM,buy,1,1,1,10/22/2018
MXWL,buy,1,1,1,10/22/2018
MZOR,buy,1,1,1,10/22/2018
MBFI,buy,1,1,1,10/22/2018
MBFIO,buy,1,1,1,10/22/2018
MCFT,buy,1,1,1,10/22/2018
MGRC,buy,1,1,1,10/22/2018
MDCA,buy,1,1,1,10/22/2018
MFIN,buy,1,1,1,10/22/2018
MFINL,buy,1,1,1,10/22/2018
MTBC,buy,1,1,1,10/22/2018
MTBCP,buy,1,1,1,10/22/2018
MNOV,buy,1,1,1,10/22/2018
MDSO,buy,1,1,1,10/22/2018
MDGS,buy,1,1,1,10/22/2018
MDGSW,buy,1,1,1,10/22/2018
MDWD,buy,1,1,1,10/22/2018
MEDP,buy,1,1,1,10/22/2018
MEIP,buy,1,1,1,10/22/2018
MGTX,buy,1,1,1,10/22/2018
MLCO,buy,1,1,1,10/22/2018
MLNT,buy,1,1,1,10/22/2018
MLNX,buy,1,1,1,10/22/2018
MELR,buy,1,1,1,10/22/2018
MNLO,buy,1,1,1,10/22/2018
MTSL,buy,1,1,1,10/22/2018
MELI,buy,1,1,1,10/22/2018
MBNAA,buy,1,1,1,10/22/2018
MBNAB,buy,1,1,1,10/22/2018
MBWM,buy,1,1,1,10/22/2018
MERC,buy,1,1,1,10/22/2018
MBIN,buy,1,1,1,10/22/2018
MRCY,buy,1,1,1,10/22/2018
EBSB,buy,1,1,1,10/22/2018
VIVO,buy,1,1,1,10/22/2018
MRBK,buy,1,1,1,10/22/2018
MMSI,buy,1,1,1,10/22/2018
MACK,buy,1,1,1,10/22/2018
MRSN,buy,1,1,1,10/22/2018
MRUS,buy,1,1,1,10/22/2018
MESA,buy,1,1,1,10/22/2018
MLAB,buy,1,1,1,10/22/2018
MESO,buy,1,1,1,10/22/2018
CASH,buy,1,1,1,10/22/2018
MEOH,buy,1,1,1,10/22/2018
MGEE,buy,1,1,1,10/22/2018
MGPI,buy,1,1,1,10/22/2018
MBOT,buy,1,1,1,10/22/2018
MCHP,buy,1,1,1,10/22/2018
MU,buy,1,1,1,10/22/2018
MSFT,buy,1,1,1,10/22/2018
MSTR,buy,1,1,1,10/22/2018
MVIS,buy,1,1,1,10/22/2018
MICT,buy,1,1,1,10/22/2018
MPB,buy,1,1,1,10/22/2018
MTP,buy,1,1,1,10/22/2018
MCEP,buy,1,1,1,10/22/2018
MBCN,buy,1,1,1,10/22/2018
MSEX,buy,1,1,1,10/22/2018
MSBI,buy,1,1,1,10/22/2018
MSVB,buy,1,1,1,10/22/2018
MOFG,buy,1,1,1,10/22/2018
MIME,buy,1,1,1,10/22/2018
MDXG,buy,1,1,1,10/22/2018
MNDO,buy,1,1,1,10/22/2018
MB,buy,1,1,1,10/22/2018
NERV,buy,1,1,1,10/22/2018
MGEN,buy,1,1,1,10/22/2018
MRTX,buy,1,1,1,10/22/2018
MSON,buy,1,1,1,10/22/2018
MIND,buy,1,1,1,10/22/2018
MINDP,buy,1,1,1,10/22/2018
MITK,buy,1,1,1,10/22/2018
MITL,buy,1,1,1,10/22/2018
MKSI,buy,1,1,1,10/22/2018
MMAC,buy,1,1,1,10/22/2018
MINI,buy,1,1,1,10/22/2018
MOBL,buy,1,1,1,10/22/2018
MMDM,buy,1,1,1,10/22/2018
MMDMR,buy,1,1,1,10/22/2018
MMDMU,buy,1,1,1,10/22/2018
MMDMW,buy,1,1,1,10/22/2018
MOGO,buy,1,1,1,10/22/2018
MTEM,buy,1,1,1,10/22/2018
MBRX,buy,1,1,1,10/22/2018
MNTA,buy,1,1,1,10/22/2018
MOMO,buy,1,1,1,10/22/2018
MKGI,buy,1,1,1,10/22/2018
MCRI,buy,1,1,1,10/22/2018
MDLZ,buy,1,1,1,10/22/2018
MGI,buy,1,1,1,10/22/2018
MDB,buy,1,1,1,10/22/2018
MPWR,buy,1,1,1,10/22/2018
TYPE,buy,1,1,1,10/22/2018
MNRO,buy,1,1,1,10/22/2018
MRCC,buy,1,1,1,10/22/2018
MRCCL,buy,1,1,1,10/22/2018
MNST,buy,1,1,1,10/22/2018
MORN,buy,1,1,1,10/22/2018
MOR,buy,1,1,1,10/22/2018
MOSY,buy,1,1,1,10/22/2018
MTFB,buy,1,1,1,10/22/2018
MTFBW,buy,1,1,1,10/22/2018
MPAA,buy,1,1,1,10/22/2018
MOTS,buy,1,1,1,10/22/2018
MPVD,buy,1,1,1,10/22/2018
MOXC,buy,1,1,1,10/22/2018
COOP,buy,1,1,1,10/22/2018
MSBF,buy,1,1,1,10/22/2018
MTEC,buy,1,1,1,10/22/2018
MTECU,buy,1,1,1,10/22/2018
MTECW,buy,1,1,1,10/22/2018
MTSC,buy,1,1,1,10/22/2018
MUDS,buy,1,1,1,10/22/2018
MUDSU,buy,1,1,1,10/22/2018
MUDSW,buy,1,1,1,10/22/2018
LABL,buy,1,1,1,10/22/2018
MBIO,buy,1,1,1,10/22/2018
MFSF,buy,1,1,1,10/22/2018
MVBF,buy,1,1,1,10/22/2018
MYSZ,buy,1,1,1,10/22/2018
MYL,buy,1,1,1,10/22/2018
MYND,buy,1,1,1,10/22/2018
MYNDW,buy,1,1,1,10/22/2018
MYOK,buy,1,1,1,10/22/2018
MYOS,buy,1,1,1,10/22/2018
MYRG,buy,1,1,1,10/22/2018
MYGN,buy,1,1,1,10/22/2018
NBRV,buy,1,1,1,10/22/2018
NAKD,buy,1,1,1,10/22/2018
NNDM,buy,1,1,1,10/22/2018
NANO,buy,1,1,1,10/22/2018
NSTG,buy,1,1,1,10/22/2018
NAOV,buy,1,1,1,10/22/2018
NH,buy,1,1,1,10/22/2018
NK,buy,1,1,1,10/22/2018
NSSC,buy,1,1,1,10/22/2018
NDAQ,buy,1,1,1,10/22/2018
NTRA,buy,1,1,1,10/22/2018
NATH,buy,1,1,1,10/22/2018
NAUH,buy,1,1,1,10/22/2018
NKSH,buy,1,1,1,10/22/2018
FIZZ,buy,1,1,1,10/22/2018
NCMI,buy,1,1,1,10/22/2018
NCOM,buy,1,1,1,10/22/2018
NESR,buy,1,1,1,10/22/2018
NESRW,buy,1,1,1,10/22/2018
NGHC,buy,1,1,1,10/22/2018
NGHCN,buy,1,1,1,10/22/2018
NGHCO,buy,1,1,1,10/22/2018
NGHCP,buy,1,1,1,10/22/2018
NGHCZ,buy,1,1,1,10/22/2018
NHLD,buy,1,1,1,10/22/2018
NHLDW,buy,1,1,1,10/22/2018
NATI,buy,1,1,1,10/22/2018
NRC,buy,1,1,1,10/22/2018
NSEC,buy,1,1,1,10/22/2018
EYE,buy,1,1,1,10/22/2018
NWLI,buy,1,1,1,10/22/2018
NAII,buy,1,1,1,10/22/2018
NHTC,buy,1,1,1,10/22/2018
NATR,buy,1,1,1,10/22/2018
BABY,buy,1,1,1,10/22/2018
JSM,buy,1,1,1,10/22/2018
NAVI,buy,1,1,1,10/22/2018
NBTB,buy,1,1,1,10/22/2018
NCSM,buy,1,1,1,10/22/2018
NEBU,buy,1,1,1,10/22/2018
NEBUU,buy,1,1,1,10/22/2018
NEBUW,buy,1,1,1,10/22/2018
NKTR,buy,1,1,1,10/22/2018
NMRD,buy,1,1,1,10/22/2018
NEOG,buy,1,1,1,10/22/2018
NEO,buy,1,1,1,10/22/2018
NTGN,buy,1,1,1,10/22/2018
NEON,buy,1,1,1,10/22/2018
NEOS,buy,1,1,1,10/22/2018
NVCN,buy,1,1,1,10/22/2018
NEPT,buy,1,1,1,10/22/2018
UEPS,buy,1,1,1,10/22/2018
NETE,buy,1,1,1,10/22/2018
NTAP,buy,1,1,1,10/22/2018
NTES,buy,1,1,1,10/22/2018
NFLX,buy,1,1,1,10/22/2018
NTGR,buy,1,1,1,10/22/2018
NTCT,buy,1,1,1,10/22/2018
NTWK,buy,1,1,1,10/22/2018
CUR,buy,1,1,1,10/22/2018
NBIX,buy,1,1,1,10/22/2018
NURO,buy,1,1,1,10/22/2018
NUROW,buy,1,1,1,10/22/2018
STIM,buy,1,1,1,10/22/2018
NTRP,buy,1,1,1,10/22/2018
NBEV,buy,1,1,1,10/22/2018
NYMT,buy,1,1,1,10/22/2018
NYMTN,buy,1,1,1,10/22/2018
NYMTO,buy,1,1,1,10/22/2018
NYMTP,buy,1,1,1,10/22/2018
NEWA,buy,1,1,1,10/22/2018
NLNK,buy,1,1,1,10/22/2018
NMRK,buy,1,1,1,10/22/2018
NWS,buy,1,1,1,10/22/2018
NWSA,buy,1,1,1,10/22/2018
NEWT,buy,1,1,1,10/22/2018
NEWTI,buy,1,1,1,10/22/2018
NEWTZ,buy,1,1,1,10/22/2018
NXEO,buy,1,1,1,10/22/2018
NXEOU,buy,1,1,1,10/22/2018
NXEOW,buy,1,1,1,10/22/2018
NXST,buy,1,1,1,10/22/2018
NEXT,buy,1,1,1,10/22/2018
NXGN,buy,1,1,1,10/22/2018
NFEC,buy,1,1,1,10/22/2018
NODK,buy,1,1,1,10/22/2018
EGOV,buy,1,1,1,10/22/2018
NICE,buy,1,1,1,10/22/2018
NICK,buy,1,1,1,10/22/2018
NCBS,buy,1,1,1,10/22/2018
NITE,buy,1,1,1,10/22/2018
NIHD,buy,1,1,1,10/22/2018
NIU,buy,1,1,1,10/22/2018
LASR,buy,1,1,1,10/22/2018
NMIH,buy,1,1,1,10/22/2018
NNBR,buy,1,1,1,10/22/2018
NDLS,buy,1,1,1,10/22/2018
NDSN,buy,1,1,1,10/22/2018
NSYS,buy,1,1,1,10/22/2018
NBN,buy,1,1,1,10/22/2018
NTIC,buy,1,1,1,10/22/2018
NTRS,buy,1,1,1,10/22/2018
